0,400,1650,400,0,574.337773528325,1650,574.337773528325,
2,750,1652,750,2,950,1652,950,
1110,410,1310,410,1110,443.669773166872,1310,443.669773166872,
1110,450,1310,450,1110,483.669773166872,1310,483.669773166872,
1320,410,1520,410,1320,443.669773166872,1520,443.669773166872,
1320,450,1520,450,1320,483.669773166872,1520,483.669773166872,
1110,520,1310,520,1110,553.669773166872,1310,553.669773166872,
1320,520,1520,520,1320,553.669773166872,1520,553.669773166872,
180,520,719.722173377879,520,180,553.669773166872,719.722173377879,553.669773166872,
160,880,874.858449094426,880,160,919.296641462986,874.858449094426,919.296641462986,
1110,780,1310,780,1110,813.669773166872,1310,813.669773166872,
1110,820,1310,820,1110,853.669773166872,1310,853.669773166872,
1320,780,1520,780,1320,813.669773166872,1520,813.669773166872,
1320,820,1520,820,1320,853.669773166872,1520,853.669773166872,
1110,885.626868296114,1310,885.626868296114,1110,919.296641462986,1310,919.296641462986,
1320,885.626868296114,1520,885.626868296114,1320,919.296641462986,1520,919.296641462986,
