0,400,1650,400,0,581.291423107847,1650,581.291423107847,
0,750,1650,750,0,939.983485082249,1650,939.983485082249,
0,1136.09270084096,1650,1136.09270084096,0,1312.16888676417,1650,1312.16888676417,
0,1500,1650,1500,0,1681.29142310785,1650,1681.29142310785,
1150,415.474747474747,1360,415.474747474747,1150,443.080100933076,1360,443.080100933076,
1150,450,1360,450,1150,477.605353458329,1360,477.605353458329,
1370,415.474747474748,1580,415.474747474748,1370,443.080100933076,1580,443.080100933076,
1370,450,1580,450,1370,477.605353458329,1580,477.605353458329,
200,520,752.535607525936,520,200,550.418787606386,752.535607525936,550.418787606386,
200,890,752.535607525936,890,200,920.418787606386,752.535607525936,920.418787606386,
199.401869158879,1257.00934579439,751.937476684815,1257.00934579439,199.401869158879,1287.42813340078,751.937476684815,1287.42813340078,
210,1620,762.535607525936,1620,210,1650.41878760639,762.535607525936,1650.41878760639,
1150,522.813434148057,1360,522.813434148057,1150,550.418787606386,1360,550.418787606386,
1370,521.406717074028,1580,521.406717074028,1370,549.012070532357,1580,549.012070532357,
1150,780,1360,780,1150,807.605353458329,1360,807.605353458329,
1150,820,1360,820,1150,847.605353458329,1360,847.605353458329,
1370,780,1580,780,1370,807.605353458329,1580,807.605353458329,
1370,820,1580,820,1370,847.605353458329,1580,847.605353458329,
1150,892.813434148057,1360,892.813434148057,1150,920.418787606386,1360,920.418787606386,
1370,892.813434148057,1580,892.813434148057,1370,920.418787606386,1580,920.418787606386,
1144.13886874547,1146.75751181326,1354.13886874547,1146.75751181326,1144.13886874547,1174.36286527159,1354.13886874547,1174.36286527159,
1360,1146.75751181326,1570,1146.75751181326,1360,1174.36286527159,1570,1174.36286527159,
1144.13886874547,1180,1354.13886874547,1180,1144.13886874547,1211.51351173874,1354.13886874547,1211.51351173874,
1360,1180,1570,1180,1360,1210.41878760639,1570,1210.41878760639,
1144.13886874547,1259.82277994245,1354.13886874547,1259.82277994245,1144.13886874547,1287.42813340078,1354.13886874547,1287.42813340078,
1360,1259.82277994245,1570,1259.82277994245,1360,1287.42813340078,1570,1287.42813340078,
1144.13886874547,1510,1354.13886874547,1510,1144.13886874547,1537.60535345833,1354.13886874547,1537.60535345833,
1144.13886874547,1550,1354.13886874547,1550,1144.13886874547,1577.60535345833,1354.13886874547,1577.60535345833,
1360,1510,1570,1510,1360,1537.60535345833,1570,1537.60535345833,
1360,1550,1570,1550,1360,1577.60535345833,1570,1577.60535345833,
1144.13886874547,1622.81343414806,1354.13886874547,1622.81343414806,1144.13886874547,1650.41878760639,1354.13886874547,1650.41878760639,
1360,1622.81343414806,1570,1622.81343414806,1360,1650.41878760639,1570,1650.41878760639,
