0,322.616667676339,1654,322.616667676339,0,767.690474748086,1654,767.690474748086,
0,775.847620201531,1654,775.847620201531,0,1199.84047171907,1654,1199.84047171907,
488.482452838081,329.922198519262,574.902748149078,329.922198519262,488.482452838081,421.750951604133,574.902748149078,421.750951604133,
790,329.922198519262,876.420295310997,329.922198519262,790,421.750951604133,876.420295310997,421.750951604133,
590,329.922198519262,676.420295310997,329.922198519262,590,421.750951604133,676.420295310997,421.750951604133,
690,329.922198519262,776.420295310997,329.922198519262,690,421.750951604133,776.420295310997,421.750951604133,
890,329.922198519262,976.420295310997,329.922198519262,890,421.750951604133,976.420295310997,421.750951604133,
990,329.922198519262,1076.420295311,329.922198519262,990,421.750951604133,1076.420295311,421.750951604133,
1090,329.922198519262,1176.420295311,329.922198519262,1090,421.750951604133,1176.420295311,421.750951604133,
1200,329.922198519262,1286.420295311,329.922198519262,1200,421.750951604133,1286.420295311,421.750951604133,
1300,329.922198519262,1386.420295311,329.922198519262,1300,421.750951604133,1386.420295311,421.750951604133,
1410,329.922198519262,1496.420295311,329.922198519262,1410,421.750951604133,1496.420295311,421.750951604133,
488.482452838081,782.54022069511,574.902748149078,782.54022069511,488.482452838081,860.983772792822,574.902748149078,860.983772792822,
590,782.54022069511,676.420295310997,782.54022069511,590,860.983772792822,676.420295310997,860.983772792822,
690,782.54022069511,776.420295310997,782.54022069511,690,860.983772792822,776.420295310997,860.983772792822,
790,782.54022069511,876.420295310997,782.54022069511,790,860.983772792822,876.420295310997,860.983772792822,
890,782.54022069511,976.420295310997,782.54022069511,890,860.983772792822,976.420295310997,860.983772792822,
990,782.54022069511,1076.420295311,782.54022069511,990,860.983772792822,1076.420295311,860.983772792822,
1090,782.54022069511,1176.420295311,782.54022069511,1090,860.983772792822,1176.420295311,860.983772792822,
1200,782.54022069511,1286.420295311,782.54022069511,1200,860.983772792822,1286.420295311,860.983772792822,
1300,782.54022069511,1386.420295311,782.54022069511,1300,860.983772792822,1386.420295311,860.983772792822,
1410,782.54022069511,1496.420295311,782.54022069511,1410,860.983772792822,1496.420295311,860.983772792822,
490,426.355560617277,574.555549228404,426.355560617277,490,455.011104151244,574.555549228404,455.011104151244,
591.864746082593,426.355560617277,676.420295310997,426.355560617277,591.864746082593,455.011104151244,676.420295310997,455.011104151244,
691.864746082593,426.355560617277,776.420295310997,426.355560617277,691.864746082593,455.011104151244,776.420295310997,455.011104151244,
791.864746082593,426.355560617277,876.420295310997,426.355560617277,791.864746082593,455.011104151244,876.420295310997,455.011104151244,
891.864746082593,426.355560617277,976.420295310997,426.355560617277,891.864746082593,455.011104151244,976.420295310997,455.011104151244,
991.864746082593,426.355560617277,1076.420295311,426.355560617277,991.864746082593,455.011104151244,1076.420295311,455.011104151244,
1090,426.355560617277,1174.5555492284,426.355560617277,1090,455.011104151244,1174.5555492284,455.011104151244,
1200,426.355560617277,1284.5555492284,426.355560617277,1200,455.011104151244,1284.5555492284,455.011104151244,
1301.86474608259,426.355560617277,1386.420295311,426.355560617277,1301.86474608259,455.011104151244,1386.420295311,455.011104151244,
1410.9323730413,426.355560617277,1495.4879222697,426.355560617277,1410.9323730413,455.011104151244,1495.4879222697,455.011104151244,
488.482452838081,862.672203224231,573.038002066485,862.672203224231,488.482452838081,891.327746758198,573.038002066485,891.327746758198,
791.864746082593,862.672203224231,876.420295310997,862.672203224231,791.864746082593,891.327746758198,876.420295310997,891.327746758198,
590.932373041297,862.672203224231,675.4879222697,862.672203224231,590.932373041297,891.327746758198,675.4879222697,891.327746758198,
690,862.672203224231,774.555549228404,862.672203224231,690,891.327746758198,774.555549228404,891.327746758198,
890,862.672203224231,974.555549228404,862.672203224231,890,891.327746758198,974.555549228404,891.327746758198,
991.864746082593,862.672203224231,1076.420295311,862.672203224231,991.864746082593,891.327746758198,1076.420295311,891.327746758198,
1090,862.672203224231,1174.5555492284,862.672203224231,1090,891.327746758198,1174.5555492284,891.327746758198,
1200,862.672203224231,1284.5555492284,862.672203224231,1200,891.327746758198,1284.5555492284,891.327746758198,
1300,862.672203224231,1384.5555492284,862.672203224231,1300,891.327746758198,1384.5555492284,891.327746758198,
1410,862.672203224231,1494.5555492284,862.672203224231,1410,891.327746758198,1494.5555492284,891.327746758198,
110,500,408.915590851713,500,110,528.655543533967,408.915590851713,528.655543533967,
110,570,408.915590851713,570,110,598.655543533967,408.915590851713,598.655543533967,
110,610,408.915590851713,610,110,638.655543533967,408.915590851713,638.655543533967,
110,660,408.915590851713,660,110,688.655543533967,408.915590851713,688.655543533967,
109.479708636837,712.601456815817,408.395299488549,712.601456815817,109.479708636837,741.257000349784,408.395299488549,741.257000349784,
110,937.009345794393,408.915590851713,937.009345794393,110,965.66488932836,408.915590851713,965.66488932836,
110,1010,408.915590851713,1010,110,1038.65554353397,408.915590851713,1038.65554353397,
110,1042.82242990654,408.915590851713,1042.82242990654,110,1071.47797344051,408.915590851713,1071.47797344051,
109.479708636837,1100,408.395299488549,1100,109.479708636837,1128.65554353397,408.395299488549,1128.65554353397,
109.479708636837,1155.17222823302,408.395299488549,1155.17222823302,109.479708636837,1183.82777176698,408.395299488549,1183.82777176698,
490,500,574.555549228404,500,490,528.655543533967,574.555549228404,528.655543533967,
490,570,574.555549228404,570,490,598.655543533967,574.555549228404,598.655543533967,
488.482452838081,610,573.038002066485,610,488.482452838081,638.655543533967,573.038002066485,638.655543533967,
488.482452838081,660,573.038002066485,660,488.482452838081,688.655543533967,573.038002066485,688.655543533967,
488.482452838081,712.601456815817,573.038002066485,712.601456815817,488.482452838081,741.257000349784,573.038002066485,741.257000349784,
590,500,674.555549228404,500,590,528.655543533967,674.555549228404,528.655543533967,
590,570,674.555549228404,570,590,598.655543533967,674.555549228404,598.655543533967,
590.932373041297,610,675.4879222697,610,590.932373041297,638.655543533967,675.4879222697,638.655543533967,
590.932373041297,660,675.4879222697,660,590.932373041297,688.655543533967,675.4879222697,688.655543533967,
