0,422.189162611261,1652.44711162662,422.189162611261,0,1127.81083738874,1652.44711162662,1127.81083738874,
1.55288837338003,1292.79104364709,1654,1292.79104364709,1.55288837338003,1486.04478176454,1654,1486.04478176454,
1100,450,1296.74068808323,450,1100,480.140595556458,1296.74068808323,480.140595556458,
1100,490,1296.74068808323,490,1100,520.140595556458,1296.74068808323,520.140595556458,
1310,450,1506.74068808323,450,1310,480.140595556458,1506.74068808323,480.140595556458,
1310,490,1506.74068808323,490,1310,520.140595556458,1506.74068808323,520.140595556458,
180,560,636.427264864623,560,180,590.140595556458,636.427264864623,590.140595556458,
180,594.828282828283,636.427264864623,594.828282828283,180,623.029484445347,636.427264864623,623.029484445347,
180,630,636.427264864623,630,180,658.201201617064,636.427264864623,658.201201617064,
180,670,636.427264864623,670,180,698.201201617064,636.427264864623,698.201201617064,
180,703.535353535354,636.427264864623,703.535353535354,180,735.615343031206,636.427264864623,735.615343031206,
180,740,636.427264864623,740,180,768.201201617064,636.427264864623,768.201201617064,
180,850,636.427264864623,850,180,878.201201617064,636.427264864623,878.201201617064,
180,884.533340925915,636.427264864623,884.533340925915,180,913.19009746582,636.427264864623,913.19009746582,
180,920,636.427264864623,920,180,948.656756539905,636.427264864623,948.656756539905,
180,956.811115540117,636.427264864623,956.811115540117,180,988.656756539904,636.427264864623,988.656756539904,
180,1060,636.427264864623,1060,180,1095.89103589438,636.427264864623,1095.89103589438,
180,1430,636.427264864623,1430,180,1458.6567565399,636.427264864623,1458.6567565399,
1100,594.828282828283,1296.74068808323,594.828282828283,1100,624.968878384741,1296.74068808323,624.968878384741,
1100,630,1296.74068808323,630,1100,660.140595556458,1296.74068808323,660.140595556458,
1100,670,1296.74068808323,670,1100,700.140595556458,1296.74068808323,700.140595556458,
1100,705.474747474748,1296.74068808323,705.474747474748,1100,735.615343031206,1296.74068808323,735.615343031206,
1100,740,1296.74068808323,740,1100,770.140595556458,1296.74068808323,770.140595556458,
1100,790,1296.74068808323,790,1100,820.140595556458,1296.74068808323,820.140595556458,
1100,920,1296.74068808323,920,1100,950.140595556458,1296.74068808323,950.140595556458,
1100,956.811115540117,1296.74068808323,956.811115540117,1100,986.951711096575,1296.74068808323,986.951711096575,
1100,1010,1296.74068808323,1010,1100,1040.14059555646,1296.74068808323,1040.14059555646,
1100,1060,1296.74068808323,1060,1100,1090.14059555646,1296.74068808323,1090.14059555646,
1310,594.828282828283,1506.74068808323,594.828282828283,1310,624.968878384741,1506.74068808323,624.968878384741,
1310,630,1506.74068808323,630,1310,660.140595556458,1506.74068808323,660.140595556458,
1310,668.060606060606,1506.74068808323,668.060606060606,1310,698.201201617064,1506.74068808323,698.201201617064,
1310,703.535353535354,1506.74068808323,703.535353535354,1310,733.675949091812,1506.74068808323,733.675949091812,
1310,740,1506.74068808323,740,1310,770.140595556458,1506.74068808323,770.140595556458,
1310,790,1506.74068808323,790,1310,820.140595556458,1506.74068808323,820.140595556458,
1310,920,1506.74068808323,920,1310,950.140595556458,1506.74068808323,950.140595556458,
1310,957.663638261782,1506.74068808323,957.663638261782,1310,987.80423381824,1506.74068808323,987.80423381824,
1310,1010,1506.74068808323,1010,1310,1040.14059555646,1506.74068808323,1040.14059555646,
1310,1062.87522016896,1506.74068808323,1062.87522016896,1310,1093.01581572542,1506.74068808323,1093.01581572542,
1100,1320,1296.74068808323,1320,1100,1350.14059555646,1296.74068808323,1350.14059555646,
1310,1320,1506.74068808323,1320,1310,1350.14059555646,1506.74068808323,1350.14059555646,
1310,1360,1506.74068808323,1360,1310,1390.14059555646,1506.74068808323,1390.14059555646,
1100,1360,1296.74068808323,1360,1100,1390.14059555646,1296.74068808323,1390.14059555646,
1100,1430,1296.74068808323,1430,1100,1460.14059555646,1296.74068808323,1460.14059555646,
1310,1430,1506.74068808323,1430,1310,1460.14059555646,1506.74068808323,1460.14059555646,
